Date,0097.KL,0138.KL,0166.KL,1023.KL,1155.KL,1295.KL,1961.KL,2445.KL,2658.KL,3182.KL,3336.KL,3816.KL,4707.KL,4863.KL,5099.KL,5183.KL,5202.KL,5225.KL,5246.KL,5249.KL,5263.KL,5264.KL,5285.KL,5288.KL,5347.KL,5398.KL,5401.KL,5819.KL,5878.KL,5916.KL,6012.KL,6033.KL,6947.KL,7100.KL,7113.KL,7293.KL,8869.KL
2022-06-09,7.7408366203308105,0.8253980278968811,2.4830212593078613,4.0853657722473145,7.063910961151123,3.917635917663574,3.7285380363464355,22.459068298339844,10.704803466796875,4.717383861541748,1.5381956100463867,6.036034107208252,123.11650848388672,4.44665002822876,0.6600000262260437,8.712920188903809,0.9150000214576721,5.997528076171875,3.1017191410064697,0.8874038457870483,1.4510077238082886,0.5039194226264954,4.1747870445251465,0.45023149251937866,7.570413589477539,1.4563177824020386,0.9700000286102295,18.457942962646484,0.8036081194877625,1.2478766441345215,2.919315814971924,14.283042907714844,2.8509674072265625,2.2628190517425537,1.2103207111358643,2.0824413299560547,4.7635650634765625
2022-06-10,7.523896217346191,0.8253980278968811,2.4470362663269043,4.061190605163574,7.02377462387085,3.8833460807800293,3.7013885974884033,22.316129684448242,10.605379104614258,4.40894079208374,1.5295542478561401,6.112439155578613,122.9306869506836,4.394438743591309,0.6449999809265137,8.76715087890625,0.9200000166893005,6.044383525848389,2.9724814891815186,0.8874038457870483,1.408078670501709,0.5039194226264954,4.112740993499756,0.45023149251937866,7.458449840545654,1.4480899572372437,0.9750000238418579,18.29958152770996,0.7990162372589111,1.220748782157898,2.893707513809204,14.231104850769043,2.798008441925049,2.2409210205078125,1.1210347414016724,2.0730183124542236,4.735097885131836
2022-06-13,7.119597434997559,0.8027226328849792,2.348074436187744,3.9725537300109863,6.96758508682251,3.840482711791992,3.674238920211792,21.61931037902832,10.43967056274414,4.309149265289307,1.4777048826217651,5.9426493644714355,122.65190124511719,4.35092830657959,0.6150000095367432,8.64061450958252,0.8799999952316284,5.8288469314575195,2.946633815765381,0.8698315024375916,1.390906810760498,0.4873974025249481,4.00637674331665,0.4277198910713196,7.329263210296631,1.4069509506225586,0.9649999737739563,18.106027603149414,0.7806480526924133,1.0657331943511963,2.799811363220215,14.109916687011719,2.736222505569458,2.1898252964019775,1.021828055381775,2.035327196121216,4.697141647338867
2022-06-14,7.099874973297119,0.7981868982315063,2.393056631088257,4.020901203155518,6.96758508682251,3.8662006855010986,3.7194888591766357,22.065990447998047,10.323673248291016,4.309149265289307,1.4863463640213013,6.0699920654296875,125.81111907958984,4.481457233428955,0.5950000286102295,8.730997085571289,0.8899999856948853,5.9038166999816895,3.024176836013794,0.8654384016990662,1.347977638244629,0.5039194226264954,4.2456955909729,0.4187152683734894,7.363712787628174,1.3904955387115479,0.9599999785423279,18.123626708984375,0.7760560512542725,1.0928608179092407,2.799811363220215,14.317671775817871,2.8686208724975586,2.219022750854492,1.021828055381775,2.035327196121216,4.739973068237305
2022-06-15,7.0012664794921875,0.7755114436149597,2.3676564693450928,3.996727466583252,6.927448749542236,3.840482711791992,3.692338705062866,21.44063949584961,10.290531158447266,4.236574172973633,1.4949880838394165,6.010565280914307,123.76692199707031,4.333525657653809,0.5849999785423279,8.61349868774414,0.8700000047683716,5.800734043121338,3.0155606269836426,0.8654384016990662,1.347977638244629,0.5039194226264954,4.077286243438721,0.4052082896232605,7.234524250030518,1.3904955387115479,0.9750000238418579,18.158817291259766,0.7760560512542725,0.9688483476638794,2.774203062057495,14.057974815368652,2.8421409130096436,2.211723804473877,1.0019867420196533,2.007059335708618,4.606719493865967
2022-06-16,7.040709495544434,0.7891170382499695,2.403942823410034,4.045075416564941,6.999693870544434,3.9004907608032227,3.6470894813537598,21.47637367248535,10.290531158447266,4.1912150382995605,1.469063401222229,6.171865940093994,130.08538818359375,4.44665002822876,0.5849999785423279,8.70388126373291,0.8799999952316284,5.941300868988037,3.067256212234497,0.8654384016990662,1.3651492595672607,0.49565842747688293,4.024104595184326,0.4007059931755066,7.234524250030518,1.3987233638763428,0.9800000190734863,18.334774017333984,0.7760560512542725,0.9610974788665771,2.808347463607788,14.352293968200684,2.8686208724975586,2.219022750854492,0.9672645330429077,1.9976357221603394,4.692382335662842
2022-06-17,7.13931941986084,0.7709765434265137,2.3857998847961426,3.964496612548828,7.1281280517578125,3.849055528640747,3.656139373779297,20.90462303161621,10.207676887512207,4.136783599853516,1.5036296844482422,6.273738861083984,121.90856170654297,4.403140068054199,0.5799999833106995,8.604460716247559,0.8799999952316284,5.885074615478516,3.0931038856506348,0.8390798568725586,1.3393917083740234,0.4832669496536255,3.9531946182250977,0.3917013704776764,7.148399829864502,1.4810010194778442,0.9800000190734863,18.475540161132812,0.7806480526924133,0.9959759712219238,2.7485947608947754,13.88485050201416,2.8068346977233887,2.197124719619751,1.0019867420196533,2.007059335708618,4.473467826843262
2022-06-20,6.942101001739502,0.7573708891868591,2.3585848808288574,3.948380470275879,6.943502426147461,3.7976205348968506,3.6108901500701904,20.690216064453125,10.224247932434082,4.100496292114258,1.469063401222229,6.095460414886475,122.2802505493164,4.420544147491455,0.5899999737739563,8.568305969238281,0.8999999761581421,5.931929111480713,3.1017191410064697,0.8566522002220154,1.3222198486328125,0.4873974025249481,3.944330930709839,0.3871991038322449,7.001986980438232,1.3904955387115479,0.9750000238418579,18.211605072021484,0.7530957460403442,0.9300943613052368,2.7059154510498047,13.971414566040039,2.798008441925049,2.1898252964019775,0.9771851897239685,1.9505219459533691,4.368770122528076
2022-06-21,6.9322404861450195,0.7845821380615234,2.403942823410034,3.996727466583252,6.943502426147461,3.8319106101989746,3.556591033935547,20.940359115600586,10.124823570251465,4.182142734527588,1.5036296844482422,6.0445237159729,124.97486877441406,4.394438743591309,0.6050000190734863,8.586382865905762,0.8899999856948853,6.081867218017578,3.0844876766204834,0.8566522002220154,1.2964626550674438,0.4915279746055603,3.9177403450012207,0.3962036669254303,7.045050144195557,1.4398622512817383,0.9750000238418579,18.387561798095703,0.7668718695640564,0.9804744720458984,2.808347463607788,14.283042907714844,2.8686208724975586,2.2263219356536865,1.0714315176010132,1.9787899255752563,4.511540412902832
2022-06-22,6.971683979034424,0.7845821380615234,2.3222994804382324,3.948380470275879,6.90336799621582,3.7719030380249023,3.375593900680542,19.778987884521484,10.108250617980957,4.0823516845703125,1.4517802000045776,5.993585586547852,123.11650848388672,4.394438743591309,0.6000000238418579,8.405617713928223,0.8899999856948853,5.978785514831543,3.1017191410064697,0.8566522002220154,1.3050483465194702,0.49565842747688293,3.580920696258545,0.3917013704776764,7.045050144195557,1.378153681755066,0.9750000238418579,18.123626708984375,0.7576877474784851,0.9300943613052368,2.731523275375366,14.092602729797363,2.8509674072265625,2.1898252964019775,1.0019867420196533,1.9787899255752563,4.463949680328369
