Date,Ticker,Cumulative_Return,Sector,Company Name,Benchmark (KLCI),ESG Group (F4GBM),Volatility_Risk
2024-05-08,5288.KL,0.6325930686422487,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-09,5288.KL,0.657205157322226,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-10,5288.KL,0.6325930686422487,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-13,5288.KL,0.6325930686422487,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-14,5288.KL,0.657205157322226,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-15,5288.KL,0.657205157322226,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-16,5288.KL,0.657205157322226,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-17,5288.KL,0.7064291328395185,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-20,5288.KL,0.7064291328395185,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-21,5288.KL,0.7556531083568114,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-23,5288.KL,0.9033246312233643,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-24,5288.KL,1.0345883640934823,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-27,5288.KL,1.0345883640934823,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-28,5288.KL,1.0509965577752416,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-29,5288.KL,0.9689565985797544,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-30,5288.KL,1.0345883640934823,,Sime Darby Property,No,Yes,0.37504614989780094
2024-05-31,5288.KL,1.0345883640934823,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-04,5288.KL,1.0345883640934823,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-05,5288.KL,1.0345883640934823,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-06,5288.KL,1.1330361132854052,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-07,5288.KL,1.2314840643199902,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-10,5288.KL,1.165852298806262,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-11,5288.KL,1.198668080641795,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-12,5288.KL,1.2807080398372825,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-13,5288.KL,1.2807080398372825,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-14,5288.KL,1.297115829833718,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-18,5288.KL,1.3135238216728156,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-19,5288.KL,1.264300047998185,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-20,5288.KL,1.2478922580017495,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-21,5288.KL,1.2478922580017495,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-24,5288.KL,1.198668080641795,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-25,5288.KL,1.1494441051245028,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-26,5288.KL,1.1822602906453592,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-27,5288.KL,1.1494441051245028,,Sime Darby Property,No,Yes,0.37504614989780094
2024-06-28,5288.KL,1.198668080641795,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-01,5288.KL,1.297115829833718,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-02,5288.KL,1.3791559908718676,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-03,5288.KL,1.4119717727074006,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-04,5288.KL,1.3791559908718676,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-05,5288.KL,1.3791559908718676,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-09,5288.KL,1.3955639827109652,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-10,5288.KL,1.3791559908718676,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-11,5288.KL,1.4119717727074006,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-12,5288.KL,1.3791559908718676,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-15,5288.KL,1.494011731902888,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-16,5288.KL,1.4776037400637905,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-17,5288.KL,1.494011731902888,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-18,5288.KL,1.5760514892557134,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-19,5288.KL,1.5268277155810828,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-22,5288.KL,1.5432355055775182,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-23,5288.KL,1.6416834566121032,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-24,5288.KL,1.6416834566121032,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-25,5288.KL,1.608867472933908,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-26,5288.KL,1.608867472933908,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-29,5288.KL,1.7729471894822213,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-30,5288.KL,1.707315222125831,,Sime Darby Property,No,Yes,0.37504614989780094
2024-07-31,5288.KL,1.5924596829374726,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-01,5288.KL,1.5760514892557134,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-02,5288.KL,1.4447877563855953,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-05,5288.KL,1.0509965577752416,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-06,5288.KL,1.2314840643199902,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-07,5288.KL,1.3791559908718676,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-08,5288.KL,1.3463398053510103,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-09,5288.KL,1.4119717727074006,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-12,5288.KL,1.4119717727074006,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-13,5288.KL,1.428379562703836,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-14,5288.KL,1.4447877563855953,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-15,5288.KL,1.1494441051245028,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-16,5288.KL,1.2807080398372825,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-19,5288.KL,1.264300047998185,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-20,5288.KL,1.264300047998185,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-21,5288.KL,1.264300047998185,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-22,5288.KL,1.297115829833718,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-23,5288.KL,1.2478922580017495,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-26,5288.KL,1.3135238216728156,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-27,5288.KL,1.3135238216728156,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-28,5288.KL,1.1822602906453592,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-29,5288.KL,1.1002203314498717,,Sime Darby Property,No,Yes,0.37504614989780094
2024-08-30,5288.KL,1.297115829833718,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-02,5288.KL,1.2478922580017495,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-03,5288.KL,1.264300047998185,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-04,5288.KL,1.297115829833718,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-05,5288.KL,1.2807080398372825,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-06,5288.KL,1.1822602906453592,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-09,5288.KL,1.2314840643199902,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-10,5288.KL,1.3299318135119131,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-11,5288.KL,1.2478922580017495,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-12,5288.KL,1.2807080398372825,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-13,5288.KL,1.3791559908718676,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-17,5288.KL,1.4119717727074006,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-18,5288.KL,1.4119717727074006,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-19,5288.KL,1.4447877563855953,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-20,5288.KL,1.5268277155810828,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-23,5288.KL,1.5432355055775182,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-24,5288.KL,1.5432355055775182,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-25,5288.KL,1.4611955463820308,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-26,5288.KL,1.3955639827109652,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-27,5288.KL,1.4447877563855953,,Sime Darby Property,No,Yes,0.37504614989780094
2024-09-30,5288.KL,1.4119717727074006,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-01,5288.KL,1.428379562703836,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-02,5288.KL,1.3791559908718676,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-03,5288.KL,1.3463398053510103,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-04,5288.KL,1.3135238216728156,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-07,5288.KL,1.36274799903277,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-08,5288.KL,1.4447877563855953,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-09,5288.KL,1.428379562703836,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-10,5288.KL,1.428379562703836,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-11,5288.KL,1.4447877563855953,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-14,5288.KL,1.4033506689267665,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-15,5288.KL,1.5690988169194213,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-16,5288.KL,1.4862248438444245,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-17,5288.KL,1.502799557722359,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-18,5288.KL,1.5359491873208895,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-21,5288.KL,1.4862248438444245,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-22,5288.KL,1.4530750124032314,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-23,5288.KL,1.4862248438444245,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-24,5288.KL,1.469649928123828,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-25,5288.KL,1.436500298525297,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-28,5288.KL,1.436500298525297,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-29,5288.KL,1.38677575320617,,Sime Darby Property,No,Yes,0.37504614989780094
2024-10-30,5288.KL,1.3702008374855734,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-01,5288.KL,1.3536259217649769,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-04,5288.KL,1.436500298525297,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-05,5288.KL,1.38677575320617,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-06,5288.KL,1.4033506689267665,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-07,5288.KL,1.3702008374855734,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-08,5288.KL,1.3370512078870425,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-11,5288.KL,1.2541772348120461,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-12,5288.KL,1.287326864410577,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-13,5288.KL,1.3039017801311736,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-14,5288.KL,1.320476494009108,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-15,5288.KL,1.3370512078870425,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-18,5288.KL,1.287326864410577,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-19,5288.KL,1.3536259217649769,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-20,5288.KL,1.3536259217649769,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-21,5288.KL,1.4033506689267665,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-22,5288.KL,1.4033506689267665,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-25,5288.KL,1.436500298525297,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-26,5288.KL,1.4199253828047005,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-27,5288.KL,1.436500298525297,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-28,5288.KL,1.3702008374855734,,Sime Darby Property,No,Yes,0.37504614989780094
2024-11-29,5288.KL,1.3702008374855734,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-02,5288.KL,1.4862248438444245,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-03,5288.KL,1.5525241030414865,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-04,5288.KL,1.61882356408121,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-05,5288.KL,1.5690988169194213,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-06,5288.KL,1.5690988169194213,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-09,5288.KL,1.5690988169194213,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-10,5288.KL,1.5525241030414865,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-11,5288.KL,1.5359491873208895,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-12,5288.KL,1.5193744734429555,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-13,5288.KL,1.5525241030414865,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-16,5288.KL,1.5525241030414865,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-17,5288.KL,1.4862248438444245,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-18,5288.KL,1.469649928123828,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-19,5288.KL,1.4862248438444245,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-20,5288.KL,1.502799557722359,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-23,5288.KL,1.4862248438444245,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-24,5288.KL,1.4199253828047005,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-26,5288.KL,1.585673732640017,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-27,5288.KL,1.6685479075576755,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-30,5288.KL,1.8177215435150575,,Sime Darby Property,No,Yes,0.37504614989780094
2024-12-31,5288.KL,1.8011468296371231,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-02,5288.KL,1.7016975371562064,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-03,5288.KL,1.867446088834185,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-06,5288.KL,1.8011468296371231,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-07,5288.KL,1.867446088834185,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-08,5288.KL,1.88402080271212,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-09,5288.KL,1.751422082475334,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-10,5288.KL,1.7016975371562064,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-13,5288.KL,1.685122823278272,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-14,5288.KL,1.635398277959144,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-15,5288.KL,1.436500298525297,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-16,5288.KL,1.436500298525297,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-17,5288.KL,1.4199253828047005,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-20,5288.KL,1.469649928123828,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-21,5288.KL,1.61882356408121,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-22,5288.KL,1.5690988169194213,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-23,5288.KL,1.502799557722359,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-24,5288.KL,1.469649928123828,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-27,5288.KL,1.3370512078870425,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-28,5288.KL,1.3536259217649769,,Sime Darby Property,No,Yes,0.37504614989780094
2025-01-31,5288.KL,1.3536259217649769,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-03,5288.KL,1.3370512078870425,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-04,5288.KL,1.38677575320617,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-05,5288.KL,1.5193744734429555,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-06,5288.KL,1.5359491873208895,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-07,5288.KL,1.5525241030414865,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-10,5288.KL,1.5525241030414865,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-12,5288.KL,1.6022486483606135,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-13,5288.KL,1.585673732640017,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-14,5288.KL,1.5690988169194213,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-17,5288.KL,1.5359491873208895,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-18,5288.KL,1.5525241030414865,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-19,5288.KL,1.585673732640017,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-20,5288.KL,1.585673732640017,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-21,5288.KL,1.585673732640017,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-24,5288.KL,1.502799557722359,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-25,5288.KL,1.3536259217649769,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-26,5288.KL,1.436500298525297,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-27,5288.KL,1.436500298525297,,Sime Darby Property,No,Yes,0.37504614989780094
2025-02-28,5288.KL,1.320476494009108,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-03,5288.KL,1.3039017801311736,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-04,5288.KL,1.1547281441737915,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-05,5288.KL,1.2210276052135152,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-06,5288.KL,1.2044528913355803,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-07,5288.KL,1.1547281441737915,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-10,5288.KL,1.1547281441737915,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-11,5288.KL,1.0387043396576021,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-12,5288.KL,1.0055547100590712,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-13,5288.KL,1.1547281441737915,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-14,5288.KL,1.2210276052135152,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-17,5288.KL,1.2376025209341117,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-19,5288.KL,1.2376025209341117,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-20,5288.KL,1.2376025209341117,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-21,5288.KL,1.2044528913355803,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-24,5288.KL,1.171302858051726,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-25,5288.KL,1.2376025209341117,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-26,5288.KL,1.2210276052135152,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-27,5288.KL,1.2796962025725254,,Sime Darby Property,No,Yes,0.37504614989780094
2025-03-28,5288.KL,1.24617134746528,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-02,5288.KL,1.2294089199116578,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-03,5288.KL,1.1958836611190882,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-04,5288.KL,1.0785464664010687,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-07,5288.KL,0.8941593596258968,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-08,5288.KL,0.9276842147331419,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-09,5288.KL,0.843871875122367,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-10,5288.KL,0.9276842147331419,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-11,5288.KL,1.028259183740201,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-14,5288.KL,1.061784038847446,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-15,5288.KL,1.0953088939546913,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-16,5288.KL,1.061784038847446,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-17,5288.KL,1.0114967561865784,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-18,5288.KL,1.0450216112938238,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-21,5288.KL,1.028259183740201,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-22,5288.KL,0.994734328632956,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-23,5288.KL,1.0450216112938238,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-24,5288.KL,1.0450216112938238,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-25,5288.KL,1.0953088939546913,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-28,5288.KL,1.1455963784582206,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-29,5288.KL,1.0953088939546913,,Sime Darby Property,No,Yes,0.37504614989780094
2025-04-30,5288.KL,1.0785464664010687,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-02,5288.KL,1.212646290515373,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-05,5288.KL,1.2629337750189022,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-06,5288.KL,1.2629337750189022,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-07,5288.KL,1.3970333972905449,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-08,5288.KL,1.3970333972905449,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-09,5288.KL,1.4137960266868292,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-13,5288.KL,1.5311332214048492,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-14,5288.KL,1.5311332214048492,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-15,5288.KL,1.464083511190359,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-16,5288.KL,1.464083511190359,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-19,5288.KL,1.464083511190359,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-20,5288.KL,1.447320881794075,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-21,5288.KL,1.464083511190359,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-22,5288.KL,1.3467461146296773,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-23,5288.KL,1.3970333972905449,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-26,5288.KL,1.4137960266868292,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-27,5288.KL,1.4305584542404515,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-28,5288.KL,1.3802709697369222,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-29,5288.KL,1.3635085421833,,Sime Darby Property,No,Yes,0.37504614989780094
2025-05-30,5288.KL,1.3467461146296773,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-03,5288.KL,1.4137960266868292,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-04,5288.KL,1.3299834852333925,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-05,5288.KL,1.3467461146296773,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-06,5288.KL,1.3635085421833,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-09,5288.KL,1.3635085421833,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-10,5288.KL,1.3635085421833,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-11,5288.KL,1.3970333972905449,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-12,5288.KL,1.3970333972905449,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-13,5288.KL,1.3635085421833,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-16,5288.KL,1.3299834852333925,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-17,5288.KL,1.3802709697369222,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-18,5288.KL,1.3802709697369222,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-19,5288.KL,1.3970333972905449,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-20,5288.KL,1.3299834852333925,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-23,5288.KL,1.3299834852333925,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-24,5288.KL,1.3299834852333925,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-25,5288.KL,1.3635085421833,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-26,5288.KL,1.3802709697369222,,Sime Darby Property,No,Yes,0.37504614989780094
2025-06-30,5288.KL,1.4137960266868292,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-01,5288.KL,1.581420705908379,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-02,5288.KL,1.5478956489584719,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-03,5288.KL,1.581420705908379,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-04,5288.KL,1.564658076512094,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-07,5288.KL,1.5143707938512265,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-08,5288.KL,1.447320881794075,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-09,5288.KL,1.5143707938512265,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-10,5288.KL,1.5478956489584719,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-11,5288.KL,1.6317081904119082,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-14,5288.KL,1.6149455610156243,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-15,5288.KL,1.564658076512094,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-16,5288.KL,1.581420705908379,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-17,5288.KL,1.5981831334620011,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-18,5288.KL,1.6484706179655308,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-21,5288.KL,1.6652330455191535,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-22,5288.KL,1.6317081904119082,,Sime Darby Property,No,Yes,0.37504614989780094
2025-07-23,5288.KL,1.6149455610156243,,Sime Darby Property,No,Yes,0.37504614989780094
